id,source,source_name,target,target_name,type,confidence,source_id,evidence_title,evidence_url,evidence_strength,review_status,review_note,note
p1_rel_548,mistral,Mistral AI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_549,mistral,Mistral AI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_550,mistral,Mistral AI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_551,mistral,Mistral AI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_552,mistral,Mistral AI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_553,mistral,Mistral AI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_554,meta_ai,Meta AI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_555,meta_ai,Meta AI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_556,meta_ai,Meta AI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_557,meta_ai,Meta AI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_558,meta_ai,Meta AI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_559,meta_ai,Meta AI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_560,meta_ai,Meta AI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_561,deepmind,Google DeepMind,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_562,deepmind,Google DeepMind,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_563,deepmind,Google DeepMind,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_564,deepmind,Google DeepMind,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_565,deepmind,Google DeepMind,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_566,deepmind,Google DeepMind,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_567,deepmind,Google DeepMind,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_568,cohere,Cohere,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_569,cohere,Cohere,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_570,cohere,Cohere,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_571,cohere,Cohere,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_572,cohere,Cohere,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_573,cohere,Cohere,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_574,cohere,Cohere,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_575,xai,xAI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_576,xai,xAI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_577,xai,xAI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_578,xai,xAI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_579,xai,xAI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_580,xai,xAI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_581,xai,xAI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_582,stability_ai,Stability AI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_583,stability_ai,Stability AI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_584,stability_ai,Stability AI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_585,stability_ai,Stability AI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_586,stability_ai,Stability AI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_587,stability_ai,Stability AI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_588,stability_ai,Stability AI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_589,ai21,AI21 Labs,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_590,ai21,AI21 Labs,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_591,ai21,AI21 Labs,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_592,ai21,AI21 Labs,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_593,ai21,AI21 Labs,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_594,ai21,AI21 Labs,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_595,ai21,AI21 Labs,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_596,adept,Adept,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_597,adept,Adept,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_598,adept,Adept,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_599,adept,Adept,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_600,adept,Adept,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_601,adept,Adept,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_602,adept,Adept,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_603,inflection,Inflection AI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_604,inflection,Inflection AI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_605,inflection,Inflection AI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_606,inflection,Inflection AI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_607,inflection,Inflection AI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_608,inflection,Inflection AI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_609,inflection,Inflection AI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_610,deepseek,DeepSeek,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_611,deepseek,DeepSeek,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_612,deepseek,DeepSeek,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_613,deepseek,DeepSeek,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_614,deepseek,DeepSeek,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_615,deepseek,DeepSeek,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_616,deepseek,DeepSeek,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_617,moonshot,Moonshot AI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_618,moonshot,Moonshot AI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_619,moonshot,Moonshot AI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_620,moonshot,Moonshot AI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_621,moonshot,Moonshot AI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_622,moonshot,Moonshot AI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_623,moonshot,Moonshot AI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_624,baidu_ai,Baidu AI Cloud / ERNIE,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_625,baidu_ai,Baidu AI Cloud / ERNIE,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_626,baidu_ai,Baidu AI Cloud / ERNIE,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_627,baidu_ai,Baidu AI Cloud / ERNIE,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_628,baidu_ai,Baidu AI Cloud / ERNIE,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_629,baidu_ai,Baidu AI Cloud / ERNIE,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_630,baidu_ai,Baidu AI Cloud / ERNIE,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_631,alibaba_qwen,Alibaba Cloud / Qwen,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_632,alibaba_qwen,Alibaba Cloud / Qwen,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_633,alibaba_qwen,Alibaba Cloud / Qwen,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_634,alibaba_qwen,Alibaba Cloud / Qwen,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_635,alibaba_qwen,Alibaba Cloud / Qwen,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_636,alibaba_qwen,Alibaba Cloud / Qwen,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_637,alibaba_qwen,Alibaba Cloud / Qwen,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_638,tencent_hunyuan,Tencent Hunyuan,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_639,tencent_hunyuan,Tencent Hunyuan,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_640,tencent_hunyuan,Tencent Hunyuan,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_641,tencent_hunyuan,Tencent Hunyuan,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_642,tencent_hunyuan,Tencent Hunyuan,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_643,tencent_hunyuan,Tencent Hunyuan,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_644,tencent_hunyuan,Tencent Hunyuan,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_645,sequoia,Sequoia Capital,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_646,sequoia,Sequoia Capital,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_647,sequoia,Sequoia Capital,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_648,sequoia,Sequoia Capital,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_649,sequoia,Sequoia Capital,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_650,sequoia,Sequoia Capital,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_651,sequoia,Sequoia Capital,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_652,sequoia,Sequoia Capital,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_653,sequoia,Sequoia Capital,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_654,sequoia,Sequoia Capital,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_655,a16z,a16z,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_656,a16z,a16z,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_657,a16z,a16z,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_658,a16z,a16z,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_659,a16z,a16z,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_660,a16z,a16z,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_661,a16z,a16z,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_662,a16z,a16z,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_663,a16z,a16z,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_664,founders_fund,Founders Fund,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_665,founders_fund,Founders Fund,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_666,founders_fund,Founders Fund,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_667,founders_fund,Founders Fund,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_668,founders_fund,Founders Fund,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_669,founders_fund,Founders Fund,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_670,founders_fund,Founders Fund,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_671,founders_fund,Founders Fund,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_672,founders_fund,Founders Fund,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_673,founders_fund,Founders Fund,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_674,lightspeed,Lightspeed Venture Partners,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_675,lightspeed,Lightspeed Venture Partners,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_676,lightspeed,Lightspeed Venture Partners,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_677,lightspeed,Lightspeed Venture Partners,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_678,lightspeed,Lightspeed Venture Partners,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_679,lightspeed,Lightspeed Venture Partners,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_680,lightspeed,Lightspeed Venture Partners,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_681,lightspeed,Lightspeed Venture Partners,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_682,lightspeed,Lightspeed Venture Partners,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_683,lightspeed,Lightspeed Venture Partners,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_684,thrive,Thrive Capital,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_685,thrive,Thrive Capital,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_686,thrive,Thrive Capital,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_687,thrive,Thrive Capital,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_688,thrive,Thrive Capital,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_689,thrive,Thrive Capital,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_690,thrive,Thrive Capital,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_691,thrive,Thrive Capital,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_692,thrive,Thrive Capital,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_693,thrive,Thrive Capital,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_694,khosla,Khosla Ventures,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_695,khosla,Khosla Ventures,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_696,khosla,Khosla Ventures,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_697,khosla,Khosla Ventures,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_698,khosla,Khosla Ventures,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_699,khosla,Khosla Ventures,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_700,khosla,Khosla Ventures,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_701,khosla,Khosla Ventures,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_702,khosla,Khosla Ventures,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_703,khosla,Khosla Ventures,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_704,accel,Accel,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_705,accel,Accel,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_706,accel,Accel,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_707,accel,Accel,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_708,accel,Accel,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_709,accel,Accel,cohere,Cohere,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_710,accel,Accel,xai,xAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_711,accel,Accel,stability_ai,Stability AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_712,accel,Accel,ai21,AI21 Labs,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_713,accel,Accel,adept,Adept,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_714,benchmark,Benchmark,openai,OpenAI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_715,benchmark,Benchmark,anthropic,Anthropic,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_716,benchmark,Benchmark,mistral,Mistral AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_717,benchmark,Benchmark,meta_ai,Meta AI,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
p1_rel_718,benchmark,Benchmark,deepmind,Google DeepMind,invested_in,0.58,src_public_portfolio,,,,,,公开投资组合和融资披露的候选投资关系，需后续逐条证据化。
